id,slug,name,numberOfDays,moods,description,isPublic,img
57211f38-8ce2-4671-a690-7d0299354bec,CN-612634,Yulin Yuyang Airport,13,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",true,http://dummyimage.com/229x100.png/dddddd/000000
73bfe6c0-2e88-4a45-9d05-60da909f61f2,VN-283625,Kontum Airport,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",true,http://dummyimage.com/234x100.png/dddddd/000000
b1dfd4c2-c3e6-4968-8940-7c70726f7e5c,CN-516702,Xichang Qingshan Airport,17,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",true,http://dummyimage.com/177x100.png/5fa2dd/ffffff
d27b9ce9-b4ef-4574-9202-4e6697b3808a,CN-614458,Ankang Wulipu Airport,26,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",true,http://dummyimage.com/220x100.png/dddddd/000000
49395d9e-ffb4-4a3f-9ffd-f9c30b1c1e88,US-NE8912,Alliance Municipal Airport,23,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",true,http://dummyimage.com/171x100.png/cc0000/ffffff
28c452fe-dae6-4ff9-a2c6-8f4e133a2755,NI-RI1108,Costa Esmeralda Airport,29,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",true,http://dummyimage.com/195x100.png/cc0000/ffffff
b13d7071-daec-4ca4-8efb-1685977d839a,CO-CES6422,Codazzi Airport,9,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,true,http://dummyimage.com/155x100.png/cc0000/ffffff
ef97c4cf-4604-4558-9e61-94b2f3880b7b,US-AK8867,Casco Cove Coast Guard Station,30,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",true,http://dummyimage.com/187x100.png/5fa2dd/ffffff
55b51ad2-901c-4150-90fb-e77dd7816770,WS-PA6826,Maota Airport,15,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",true,http://dummyimage.com/248x100.png/5fa2dd/ffffff
b9e1ac88-1c8f-4e5b-863c-1dd348a9f088,CI-096202,Tabou Airport,20,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",true,http://dummyimage.com/121x100.png/dddddd/000000
9076754e-9e36-421c-8d1a-9fc1753d2c9c,US-AK6218,Point Lay LRRS Airport,28,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",true,http://dummyimage.com/247x100.png/ff4444/ffffff
40eb3859-0cb2-4858-b678-c54f114ecf38,BR-MT1156,Diamantino Airport,17,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",true,http://dummyimage.com/169x100.png/cc0000/ffffff
c7cdff41-d6cf-49ff-965a-37a7f2c85fb0,ID-JK9699,Pondok Cabe Air Base,23,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",true,http://dummyimage.com/139x100.png/cc0000/ffffff
5e3a4f00-16fc-4a41-b83b-0c97dac6c1bb,GB-SCT6373,Papa Stour Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,true,http://dummyimage.com/172x100.png/5fa2dd/ffffff
946f0d4a-57fa-468c-aab7-cefa2fa6a75c,BR-RO8249,Nova Vida Airport,21,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",true,http://dummyimage.com/185x100.png/ff4444/ffffff
6da8e0e4-5294-4481-8537-6b03ad6b00b1,AU-QLD7924,Silver Plains Airport,11,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",true,http://dummyimage.com/229x100.png/cc0000/ffffff
712274aa-03b3-42ba-ac03-8b8edb652cae,SE-Y3498,Örnsköldsvik Airport,23,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",true,http://dummyimage.com/164x100.png/5fa2dd/ffffff
ca8ce994-3035-4c77-8d95-b8ecde21a9e6,PT-209772,Flores Airport,8,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,true,http://dummyimage.com/143x100.png/ff4444/ffffff
a941c65e-ff31-41dc-aa22-bb9daa6d4f6b,MX-DUR9994,General Guadalupe Victoria International Airport,20,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,true,http://dummyimage.com/236x100.png/cc0000/ffffff
bbdabcc2-5a09-4178-a837-70d2e3024f86,ES-CT1072,Reus Air Base,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",true,http://dummyimage.com/181x100.png/ff4444/ffffff
66e817d2-49b2-4523-be85-c29161e25b90,CA-AB5988,Fort McMurray Airport,10,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",true,http://dummyimage.com/213x100.png/dddddd/000000
441a0f58-3ba3-4417-9b7a-590ee4598980,AO-LNO4776,Chitato Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,true,http://dummyimage.com/161x100.png/5fa2dd/ffffff
dce3b55b-d20c-4868-9f38-c7a4f60f1e58,US-OH3079,Akron Canton Regional Airport,21,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",true,http://dummyimage.com/148x100.png/cc0000/ffffff
c1456f12-ccb4-4f89-b86b-5b8dbd0409c0,US-AK6862,False Island Seaplane Base,15,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,true,http://dummyimage.com/163x100.png/5fa2dd/ffffff
a56593ff-2fed-4e41-b8be-26902c4b11be,TR-206569,Çardak Airport,14,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",true,http://dummyimage.com/192x100.png/dddddd/000000
259df2ab-d437-44c8-9810-f5cfe7d4ccac,US-CA6034,Modesto City Co-Harry Sham Field,20,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",true,http://dummyimage.com/217x100.png/ff4444/ffffff
7c14cb69-8ed2-41b6-b0a1-18e1973308f4,IR-212603,Ramsar Airport,14,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",true,http://dummyimage.com/141x100.png/cc0000/ffffff
298cbb2b-1cb3-4446-adde-4fb890f7983b,ID-RI99,Tarempa Airport,13,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,true,http://dummyimage.com/123x100.png/5fa2dd/ffffff
3adedc48-4e84-4bab-b933-c688268f0fb9,CD-KA7112,Kabalo Airport,24,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",true,http://dummyimage.com/160x100.png/ff4444/ffffff
7086d30f-7b51-4b32-a63d-9bb8bcbed5b0,CN-22541,Jilin Airport,8,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,true,http://dummyimage.com/199x100.png/ff4444/ffffff
c8c4dabb-91fe-444f-962a-e5ff06a157dd,CN-332304,Hangzhou Xiaoshan International Airport,10,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",true,http://dummyimage.com/122x100.png/dddddd/000000
58ac1268-0f33-4ea4-af8f-8764d61e68d2,US-MA8355,Lawrence Municipal Airport,26,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",true,http://dummyimage.com/170x100.png/5fa2dd/ffffff
a3334ce7-6465-45a2-8984-a6832f95819e,BR-BA3004,Sócrates Mariani Bittencourt Airport,20,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",true,http://dummyimage.com/220x100.png/5fa2dd/ffffff
b2363033-c401-4284-9ab1-bc72328d0af2,CN-52861,Libo Airport,8,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",true,http://dummyimage.com/119x100.png/5fa2dd/ffffff
629d8cee-1bb9-43e4-8ea2-3cb2ce78aeea,US-FL9617,Avon Park Executive Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",true,http://dummyimage.com/119x100.png/ff4444/ffffff
2c137270-ed73-482a-8aba-2dcc839f5dc0,PF-U-A4436,Hiva Oa-Atuona Airport,25,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",true,http://dummyimage.com/246x100.png/5fa2dd/ffffff
bf08350f-7cc8-4a71-9a81-ba6d8edebe08,US-TX4924,Scholes International At Galveston Airport,18,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",true,http://dummyimage.com/174x100.png/cc0000/ffffff
d531bb5b-7b56-4d71-9f14-c22a0f1ca8a2,US-FL6929,Okeechobee County Airport,24,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,true,http://dummyimage.com/126x100.png/dddddd/000000
ae3b53e1-f378-4b0e-b577-73af91ad430b,PG-SAN2078,Leitre Airport,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",true,http://dummyimage.com/117x100.png/ff4444/ffffff
45dd04ca-6085-45fa-aaf5-b10562aba79c,CN-517726,Kangding Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,true,http://dummyimage.com/233x100.png/5fa2dd/ffffff
d1cf70c5-e277-466c-8915-2e588f2d550d,CF-AC1107,Bouca Airport,9,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",true,http://dummyimage.com/236x100.png/dddddd/000000
d074b7a8-d135-4cce-8d0a-c903943b5291,CN-226019,Longjia Airport,21,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",true,http://dummyimage.com/230x100.png/cc0000/ffffff
